id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,rop2,rop4,rop6,rmast1,rmast3,rmast4,rmast6,rmast7,rpss4,rpss5,rpss7,rpss8,rsest3,rsest5,rsest7,rsest9,rsest10,rpc1,rpc2,rpc7,rpc11,rpc15,rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,lg10negaff,mah_1,coo_1,mah_2
379,FEMALES,47,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,0.0,5.0,4.0,5.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,5.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,2.0,6.0,6.0,6.0,7.0,7.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,1.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,25.0,20.0,46.0,32.0,32.0,29.0,38.0,6.0,74.0,45+,41 - 49,some additional training,1.50514997831991,2.68748289579789,0.0019910274759309,8.70052749451713
59,FEMALES,36,SEPARATED,YES,SOME SECONDARY,WORK,NO,0.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,6.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,5.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,14.0,21.0,31.0,39.0,20.0,34.0,29.0,7.0,56.0,30 - 44,33 - 40,did not complete high school,1.60205999132796,0.149052945804585,0.0017725158038427,8.37382660403436
416,MALES,21,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,,3.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,3.0,4.0,2.0,2.0,5.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,21.0,17.0,36.0,37.0,23.0,31.0,31.0,2.0,46.0,18 - 29,18 - 24,completed high school,1.56820172406699,1.92664684643397,0.0002059886503267,8.28745003222292
508,FEMALES,26,LIVING WITH PARTNER,YES,COMPLETED UNDERGRADUATE,WORK,NO,0.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,2.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,24.0,20.0,38.0,14.0,20.0,34.0,36.0,4.0,54.0,18 - 29,25 - 32,completed undergrad uni,1.14612803567824,0.339205435339703,0.0014485109834772,7.93884452468243
116,FEMALES,48,REMARRIED,YES,SOME ADDITIONAL TRAINING,WORK,NO,0.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,1.0,2.0,3.0,5.0,3.0,5.0,5.0,2.0,3.0,5.0,4.0,2.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,20.0,15.0,31.0,39.0,19.0,37.0,33.0,5.0,37.0,45+,41 - 49,some additional training,1.61278385671974,4.51562934551607,0.0008759797012393,7.85484671842739
422,FEMALES,24,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,NO,,3.0,1.0,4.0,2.0,5.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,1.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,5.0,5.0,6.0,5.0,7.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,26.0,18.0,33.0,37.0,27.0,31.0,36.0,2.0,63.0,18 - 29,18 - 24,some additional training,1.56820172406699,1.555457482708,0.0006054861975381,7.8408414794892
87,MALES,25,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,5.0,6.0,5.0,5.0,4.0,1.0,2.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,21.0,23.0,21.0,15.0,25.0,20.0,38.0,4.0,64.0,18 - 29,25 - 32,completed undergrad uni,1.17609125905568,0.116546642244687,0.0013831516254545,7.70569875219597
434,FEMALES,47,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,MONEY/FINANCES,NO,0.0,2.0,5.0,2.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,,4.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,12.0,14.0,14.0,22.0,5.0,32.0,20.0,9.0,,45+,41 - 49,completed high school,1.34242268082221,,,7.5942976045542
264,MALES,18,SINGLE,NO,COMPLETED HIGHSCHOOL,LIFE IN GENERAL,NO,0.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,7.0,7.0,5.0,7.0,1.0,5.0,4.0,2.0,4.0,3.0,1.0,5.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,3.0,5.0,5.0,2.0,1.0,5.0,5.0,29.0,22.0,27.0,32.0,27.0,26.0,27.0,6.0,64.0,18 - 29,18 - 24,completed high school,1.50514997831991,0.0896729290422536,7.05050681663962e-09,7.53967788424217
442,FEMALES,24,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,WORK,YES,150.0,2.0,5.0,3.0,5.0,1.0,5.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,12.0,18.0,32.0,11.0,41.0,23.0,7.0,21.0,18 - 29,18 - 24,some additional training,1.50514997831991,11.6788882946133,0.0008547851113488,7.43598041639229
540,MALES,36,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,0.0,3.0,1.0,3.0,1.0,4.0,4.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,5.0,5.0,5.0,7.0,5.0,2.0,1.0,2.0,5.0,4.0,2.0,4.0,5.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,2.0,5.0,3.0,4.0,4.0,5.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,5.0,2.0,2.0,5.0,3.0,3.0,22.0,21.0,27.0,13.0,27.0,16.0,35.0,5.0,65.0,30 - 44,33 - 40,some additional training,1.11394335230684,0.333857295168029,0.0062683568162087,7.28873619104262
470,FEMALES,49,REMARRIED,YES,SOME SECONDARY,FAMILY,NO,0.0,4.0,1.0,4.0,1.0,5.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,27.0,26.0,24.0,14.0,25.0,18.0,34.0,8.0,72.0,45+,41 - 49,did not complete high school,1.14612803567824,1.35119410638925,0.0017004765743026,7.28005654498634
252,FEMALES,21,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,4.0,26.0,26.0,22.0,20.0,27.0,21.0,39.0,5.0,63.0,18 - 29,18 - 24,completed undergrad uni,1.30102999566398,1.31417610205586,0.0007113678489366,7.16805963545523
338,FEMALES,45,REMARRIED,YES,SOME ADDITIONAL TRAINING,WORK,YES,30.0,2.0,5.0,2.0,5.0,5.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,5.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,4.0,1.0,4.0,1.0,5.0,4.0,1.0,1.0,1.0,7.0,7.0,7.0,5.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,5.0,2.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,16.0,25.0,46.0,10.0,27.0,27.0,37.0,6.0,62.0,45+,41 - 49,some additional training,1.0,0.796285349726658,0.000500061176495,7.13982436760229
517,MALES,18,SINGLE,NO,COMPLETED HIGHSCHOOL,RELATIONSHIPS,NO,0.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,6.0,6.0,5.0,5.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,3.0,19.0,20.0,21.0,10.0,25.0,27.0,38.0,5.0,63.0,18 - 29,18 - 24,completed high school,1.0,0.450420534667926,1.07125351803838e-05,7.11584899196877
179,FEMALES,45,REMARRIED,NO,SOME ADDITIONAL TRAINING,LIFE IN GENERAL,NO,0.0,2.0,3.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,16.0,20.0,16.0,23.0,30.0,28.0,31.0,6.0,60.0,45+,41 - 49,some additional training,1.36172783601759,0.241437969823132,1.92758503114517e-07,7.11583935255855
420,MALES,69,MARRIED FIRST TIME,NO,SOME SECONDARY,HEALTH/ILLNESS,NO,,4.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,6.0,5.0,6.0,3.0,6.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,21.0,17.0,33.0,37.0,26.0,33.0,29.0,4.0,66.0,45+,50+,did not complete high school,1.56820172406699,3.02028101746303,0.0031569359651717,6.98827788595298
66,MALES,59,REMARRIED,NO,SOME SECONDARY,,NO,,,5.0,1.0,5.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,6.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,2.0,2.0,2.0,,8.0,15.0,22.0,12.0,32.0,27.0,5.0,53.0,45+,50+,did not complete high school,1.34242268082221,13.8966422205449,0.0149858891089088,6.82220462397264
7,MALES,33,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,4.0,1.0,4.0,1.0,5.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,5.0,5.0,2.0,5.0,2.0,4.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,2.0,5.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,28.0,21.0,44.0,31.0,5.0,31.0,34.0,6.0,,30 - 44,33 - 40,completed undergrad uni,1.49136169383427,,,6.71832871335435
404,FEMALES,24,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,,4.0,1.0,4.0,1.0,5.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,5.0,5.0,1.0,1.0,6.0,7.0,7.0,5.0,6.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,28.0,24.0,44.0,10.0,31.0,12.0,40.0,7.0,74.0,18 - 29,18 - 24,completed undergrad uni,1.0,1.24570563608319,0.011743878112129,6.69013799355528
331,MALES,22,LIVING WITH PARTNER,NO,SOME SECONDARY,MONEY/FINANCES,YES,150.0,2.0,4.0,2.0,5.0,2.0,5.0,3.0,4.0,1.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,5.0,2.0,5.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,5.0,1.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,5.0,10.0,22.0,40.0,17.0,11.0,34.0,22.0,2.0,50.0,18 - 29,18 - 24,did not complete high school,1.23044892137827,1.15852028667671,0.0028874288846055,6.65522949727877
336,FEMALES,43,REMARRIED,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,6.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,5.0,18.0,19.0,28.0,18.0,19.0,37.0,32.0,7.0,47.0,30 - 44,41 - 49,completed undergrad uni,1.25527250510331,1.30741786655502,0.003789709095602,6.61149753212675
5,FEMALES,48,MARRIED FIRST TIME,NO,COMPLETED HIGHSCHOOL,RELATIONSHIPS,NO,0.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,5.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,4.0,6.0,6.0,3.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,30.0,26.0,41.0,10.0,22.0,12.0,40.0,7.0,,45+,41 - 49,completed high school,1.0,,,6.5821239962257
